State,County,tax,cc,hoiBaseCoverage,hoiBaseAnnual,oull,sti,ho3
Louisiana,St. Helena Parish,0.0013,0.035,300000,6274,832750,LA,880
Louisiana,St. James Parish,0.0047,0.035,300000,6274,832750,LA,880
Louisiana,St. John the Baptist Parish,0.0042,0.035,300000,6274,832750,LA,880
Louisiana,St. Landry Parish,0.0025,0.035,300000,6274,832750,LA,880
Louisiana,St. Martin Parish,0.0035,0.035,300000,6274,832750,LA,880
Louisiana,St. Mary Parish,0.0038,0.035,300000,6274,832750,LA,880
Louisiana,St. Tammany Parish,0.0071,0.035,300000,6274,832750,LA,880
Louisiana,Tangipahoa Parish,0.0034,0.035,300000,6274,832750,LA,880
Louisiana,Tensas Parish,0.0033,0.035,300000,6274,832750,LA,880
Louisiana,Terrebonne Parish,0.004,0.035,300000,6274,832750,LA,880
Louisiana,Union Parish,0.0032,0.035,300000,6274,832750,LA,880
Louisiana,Vermilion Parish,0.0033,0.035,300000,6274,832750,LA,880
Louisiana,Vernon Parish,0.0027,0.035,300000,6274,832750,LA,880
Louisiana,Washington Parish,0.0027,0.035,300000,6274,832750,LA,880
Louisiana,Webster Parish,0.0029,0.035,300000,6274,832750,LA,880
Louisiana,West Baton Rouge Parish,0.0047,0.035,300000,6274,832750,LA,880
Louisiana,West Carroll Parish,0.0013,0.035,300000,6274,832750,LA,880
Louisiana,West Feliciana Parish,0.0043,0.035,300000,6274,832750,LA,880
Louisiana,Winn Parish,0.0019,0.035,300000,6274,832750,LA,880
Maine,Androscoggin County,0.0119,0.035,300000,1219,832750,ME,245
Maine,Aroostook County,0.0106,0.035,300000,1219,832750,ME,245
Maine,Cumberland County,0.0101,0.035,300000,1219,832750,ME,245
Maine,Franklin County,0.0099,0.035,300000,1219,832750,ME,245
Maine,Hancock County,0.0084,0.035,300000,1219,832750,ME,245
Maine,Kennebec County,0.0104,0.035,300000,1219,832750,ME,245
Maine,Knox County,0.0108,0.035,300000,1219,832750,ME,245
Maine,Lincoln County,0.0085,0.035,300000,1219,832750,ME,245
Maine,Oxford County,0.0087,0.035,300000,1219,832750,ME,245
Maine,Penobscot County,0.0111,0.035,300000,1219,832750,ME,245
Maine,Piscataquis County,0.0078,0.035,300000,1219,832750,ME,245
Maine,Sagadahoc County,0.0099,0.035,300000,1219,832750,ME,245
Maine,Somerset County,0.0099,0.035,300000,1219,832750,ME,245
Maine,Waldo County,0.01,0.035,300000,1219,832750,ME,245
Maine,Washington County,0.0093,0.035,300000,1219,832750,ME,245
Maine,York County,0.0089,0.035,300000,1219,832750,ME,245
Maryland,Allegany County,0.0094,0.035,300000,1751,832750,MD,505
Maryland,Anne Arundel County,0.008,0.035,300000,1751,832750,MD,505
Maryland,Baltimore County,0.0096,0.035,300000,1751,832750,MD,505
Maryland,Calvert County,0.0083,0.035,300000,1751,1209750,MD,505
Maryland,Caroline County,0.0075,0.035,300000,1751,832750,MD,505
Maryland,Carroll County,0.0087,0.035,300000,1751,832750,MD,505
Maryland,Cecil County,0.0086,0.035,300000,1751,832750,MD,505
Maryland,Charles County,0.0097,0.035,300000,1751,1249125,MD,505
Maryland,Dorchester County,0.0084,0.035,300000,1751,832750,MD,505
Maryland,Frederick County,0.0094,0.035,300000,1751,1249125,MD,505
Maryland,Garrett County,0.0072,0.035,300000,1751,832750,MD,505
Maryland,Harford County,0.0083,0.035,300000,1751,832750,MD,505
Maryland,Howard County,0.0111,0.035,300000,1751,832750,MD,505
Maryland,Kent County,0.0092,0.035,300000,1751,832750,MD,505
Maryland,Montgomery County,0.0085,0.035,300000,1751,1249125,MD,505
Maryland,Prince George's County,0.0106,0.035,300000,1751,1249125,MD,505
Maryland,Queen Anne's County,0.0074,0.035,300000,1751,832750,MD,505
Maryland,St. Mary's County,0.0077,0.035,300000,1751,832750,MD,505
Maryland,Somerset County,0.007,0.035,300000,1751,832750,MD,505
Maryland,Talbot County,0.0056,0.035,300000,1751,832750,MD,505
Maryland,Washington County,0.0081,0.035,300000,1751,832750,MD,505
Maryland,Wicomico County,0.0077,0.035,300000,1751,832750,MD,505
Maryland,Worcester County,0.0073,0.035,300000,1751,832750,MD,505
Maryland,Baltimore city,0.0137,0.035,300000,1751,832750,MD,505
Massachusetts,Barnstable County,0.0065,0.035,300000,1733,832750,MA,490
Massachusetts,Berkshire County,0.0113,0.035,300000,1733,832750,MA,490
Massachusetts,Bristol County,0.0103,0.035,300000,1733,832750,MA,490
Massachusetts,Dukes County,0.0046,0.035,300000,1733,1249125,MA,490
Massachusetts,Essex County,0.0102,0.035,300000,1733,962550,MA,490
Massachusetts,Franklin County,0.0132,0.035,300000,1733,832750,MA,490
Massachusetts,Hampden County,0.0141,0.035,300000,1733,832750,MA,490
Massachusetts,Hampshire County,0.0136,0.035,300000,1733,832750,MA,490
Massachusetts,Middlesex County,0.0101,0.035,300000,1733,962550,MA,490
Massachusetts,Nantucket County,0.0027,0.035,300000,1733,1249125,MA,490
Massachusetts,Norfolk County,0.0102,0.035,300000,1733,962550,MA,490
Massachusetts,Plymouth County,0.0106,0.035,300000,1733,962550,MA,490
Massachusetts,Suffolk County,0.0069,0.035,300000,1733,962550,MA,490
Massachusetts,Worcester County,0.0125,0.035,300000,1733,832750,MA,490
Michigan,Alcona County,0.0081,0.035,300000,2368,832750,MI,395
Michigan,Alger County,0.0089,0.035,300000,2368,832750,MI,395
Michigan,Allegan County,0.01,0.035,300000,2368,832750,MI,395
Michigan,Alpena County,0.0101,0.035,300000,2368,832750,MI,395
Michigan,Antrim County,0.008,0.035,300000,2368,832750,MI,395
Michigan,Arenac County,0.01,0.035,300000,2368,832750,MI,395
Michigan,Baraga County,0.0086,0.035,300000,2368,832750,MI,395
Michigan,Barry County,0.0096,0.035,300000,2368,832750,MI,395
Michigan,Bay County,0.0131,0.035,300000,2368,832750,MI,395
Michigan,Benzie County,0.0077,0.035,300000,2368,832750,MI,395
Michigan,Berrien County,0.0102,0.035,300000,2368,832750,MI,395
Michigan,Branch County,0.0101,0.035,300000,2368,832750,MI,395
Michigan,Calhoun County,0.0134,0.035,300000,2368,832750,MI,395
Michigan,Cass County,0.0093,0.035,300000,2368,832750,MI,395
Michigan,Charlevoix County,0.0084,0.035,300000,2368,832750,MI,395
Michigan,Cheboygan County,0.0087,0.035,300000,2368,832750,MI,395
Michigan,Chippewa County,0.0112,0.035,300000,2368,832750,MI,395
Michigan,Clare County,0.0099,0.035,300000,2368,832750,MI,395
Michigan,Clinton County,0.0119,0.035,300000,2368,832750,MI,395
Michigan,Crawford County,0.01,0.035,300000,2368,832750,MI,395
Michigan,Delta County,0.0106,0.035,300000,2368,832750,MI,395
Michigan,Dickinson County,0.0115,0.035,300000,2368,832750,MI,395
Michigan,Eaton County,0.0134,0.035,300000,2368,832750,MI,395
Michigan,Emmet County,0.0082,0.035,300000,2368,832750,MI,395
Michigan,Genesee County,0.0125,0.035,300000,2368,832750,MI,395
Michigan,Gladwin County,0.0101,0.035,300000,2368,832750,MI,395
Michigan,Gogebic County,0.0122,0.035,300000,2368,832750,MI,395
Michigan,Grand Traverse County,0.0084,0.035,300000,2368,832750,MI,395
Michigan,Gratiot County,0.011,0.035,300000,2368,832750,MI,395
Michigan,Hillsdale County,0.0091,0.035,300000,2368,832750,MI,395
Michigan,Houghton County,0.0113,0.035,300000,2368,832750,MI,395
Michigan,Huron County,0.0107,0.035,300000,2368,832750,MI,395
Michigan,Ingham County,0.0176,0.035,300000,2368,832750,MI,395
Michigan,Ionia County,0.01,0.035,300000,2368,832750,MI,395
Michigan,Iosco County,0.0088,0.035,300000,2368,832750,MI,395
Michigan,Iron County,0.0105,0.035,300000,2368,832750,MI,395
Michigan,Isabella County,0.0117,0.035,300000,2368,832750,MI,395
Michigan,Jackson County,0.0111,0.035,300000,2368,832750,MI,395
Michigan,Kalamazoo County,0.0135,0.035,300000,2368,832750,MI,395
Michigan,Kalkaska County,0.0088,0.035,300000,2368,832750,MI,395
Michigan,Kent County,0.0105,0.035,300000,2368,832750,MI,395
Michigan,Keweenaw County,0.01,0.035,300000,2368,832750,MI,395
Michigan,Lake County,0.0081,0.035,300000,2368,832750,MI,395
Michigan,Lapeer County,0.0081,0.035,300000,2368,832750,MI,395
Michigan,Leelanau County,0.0066,0.035,300000,2368,832750,MI,395
Michigan,Lenawee County,0.0115,0.035,300000,2368,832750,MI,395
Michigan,Livingston County,0.0095,0.035,300000,2368,832750,MI,395
Michigan,Luce County,0.0077,0.035,300000,2368,832750,MI,395
Michigan,Mackinac County,0.0086,0.035,300000,2368,832750,MI,395
Michigan,Macomb County,0.0123,0.035,300000,2368,832750,MI,395
Michigan,Manistee County,0.0091,0.035,300000,2368,832750,MI,395
Michigan,Marquette County,0.0099,0.035,300000,2368,832750,MI,395
Michigan,Mason County,0.0098,0.035,300000,2368,832750,MI,395
Michigan,Mecosta County,0.0093,0.035,300000,2368,832750,MI,395
Michigan,Menominee County,0.0093,0.035,300000,2368,832750,MI,395
Michigan,Midland County,0.0139,0.035,300000,2368,832750,MI,395
Michigan,Missaukee County,0.0083,0.035,300000,2368,832750,MI,395
Michigan,Monroe County,0.0104,0.035,300000,2368,832750,MI,395
Michigan,Montcalm County,0.0099,0.035,300000,2368,832750,MI,395
Michigan,Montmorency County,0.0084,0.035,300000,2368,832750,MI,395
Michigan,Muskegon County,0.011,0.035,300000,2368,832750,MI,395
Michigan,Newaygo County,0.0098,0.035,300000,2368,832750,MI,395
Michigan,Oakland County,0.0125,0.035,300000,2368,832750,MI,395
Michigan,Oceana County,0.0082,0.035,300000,2368,832750,MI,395
Michigan,Ogemaw County,0.0091,0.035,300000,2368,832750,MI,395
Michigan,Ontonagon County,0.0113,0.035,300000,2368,832750,MI,395
Michigan,Osceola County,0.0091,0.035,300000,2368,832750,MI,395
Michigan,Oscoda County,0.0079,0.035,300000,2368,832750,MI,395
Michigan,Otsego County,0.0077,0.035,300000,2368,832750,MI,395
Michigan,Ottawa County,0.0103,0.035,300000,2368,832750,MI,395
Michigan,Presque Isle County,0.0085,0.035,300000,2368,832750,MI,395
Michigan,Roscommon County,0.0089,0.035,300000,2368,832750,MI,395
Michigan,Saginaw County,0.0134,0.035,300000,2368,832750,MI,395
Michigan,St. Clair County,0.0104,0.035,300000,2368,832750,MI,395
Michigan,St. Joseph County,0.0101,0.035,300000,2368,832750,MI,395
Michigan,Sanilac County,0.008,0.035,300000,2368,832750,MI,395
Michigan,Schoolcraft County,0.0089,0.035,300000,2368,832750,MI,395
Michigan,Shiawassee County,0.0112,0.035,300000,2368,832750,MI,395
Michigan,Tuscola County,0.0109,0.035,300000,2368,832750,MI,395
Michigan,Van Buren County,0.0111,0.035,300000,2368,832750,MI,395
Michigan,Washtenaw County,0.0146,0.035,300000,2368,832750,MI,395
Michigan,Wayne County,0.0147,0.035,300000,2368,832750,MI,395
Michigan,Wexford County,0.0106,0.035,300000,2368,832750,MI,395
Minnesota,Aitkin County,0.0058,0.035,300000,2852,832750,MN,400
Minnesota,Anoka County,0.0094,0.035,300000,2852,832750,MN,400
Minnesota,Becker County,0.007,0.035,300000,2852,832750,MN,400
Minnesota,Beltrami County,0.008,0.035,300000,2852,832750,MN,400
Minnesota,Benton County,0.0092,0.035,300000,2852,832750,MN,400
Minnesota,Big Stone County,0.0087,0.035,300000,2852,832750,MN,400
Minnesota,Blue Earth County,0.0096,0.035,300000,2852,832750,MN,400
Minnesota,Brown County,0.01,0.035,300000,2852,832750,MN,400
Minnesota,Carlton County,0.0108,0.035,300000,2852,832750,MN,400
Minnesota,Carver County,0.0096,0.035,300000,2852,832750,MN,400
Minnesota,Cass County,0.0056,0.035,300000,2852,832750,MN,400
Minnesota,Chippewa County,0.0103,0.035,300000,2852,832750,MN,400
Minnesota,Chisago County,0.0102,0.035,300000,2852,832750,MN,400
Minnesota,Clay County,0.0111,0.035,300000,2852,832750,MN,400
Minnesota,Clearwater County,0.0069,0.035,300000,2852,832750,MN,400
Minnesota,Cook County,0.0069,0.035,300000,2852,832750,MN,400
Minnesota,Cottonwood County,0.0105,0.035,300000,2852,832750,MN,400
Minnesota,Crow Wing County,0.0072,0.035,300000,2852,832750,MN,400
Minnesota,Dakota County,0.0096,0.035,300000,2852,832750,MN,400
Minnesota,Dodge County,0.0101,0.035,300000,2852,832750,MN,400
Minnesota,Douglas County,0.0084,0.035,300000,2852,832750,MN,400
Minnesota,Faribault County,0.009,0.035,300000,2852,832750,MN,400
Minnesota,Fillmore County,0.0081,0.035,300000,2852,832750,MN,400
Minnesota,Freeborn County,0.0108,0.035,300000,2852,832750,MN,400
Minnesota,Goodhue County,0.0098,0.035,300000,2852,832750,MN,400
Minnesota,Grant County,0.0086,0.035,300000,2852,832750,MN,400
Minnesota,Hennepin County,0.011,0.035,300000,2852,832750,MN,400
Minnesota,Houston County,0.0103,0.035,300000,2852,832750,MN,400
Minnesota,Hubbard County,0.0074,0.035,300000,2852,832750,MN,400
Minnesota,Isanti County,0.0097,0.035,300000,2852,832750,MN,400
Minnesota,Itasca County,0.0086,0.035,300000,2852,832750,MN,400
Minnesota,Jackson County,0.0084,0.035,300000,2852,832750,MN,400
Minnesota,Kanabec County,0.0108,0.035,300000,2852,832750,MN,400
Minnesota,Kandiyohi County,0.0091,0.035,300000,2852,832750,MN,400
Minnesota,Kittson County,0.0081,0.035,300000,2852,832750,MN,400
Minnesota,Koochiching County,0.0079,0.035,300000,2852,832750,MN,400
Minnesota,Lac qui Parle County,0.009,0.035,300000,2852,832750,MN,400
Minnesota,Lake County,0.0061,0.035,300000,2852,832750,MN,400
Minnesota,Lake of the Woods County,0.0082,0.035,300000,2852,832750,MN,400
Minnesota,Le Sueur County,0.0098,0.035,300000,2852,832750,MN,400
Minnesota,Lincoln County,0.009,0.035,300000,2852,832750,MN,400
Minnesota,Lyon County,0.0098,0.035,300000,2852,832750,MN,400
Minnesota,McLeod County,0.0109,0.035,300000,2852,832750,MN,400
Minnesota,Mahnomen County,0.0087,0.035,300000,2852,832750,MN,400
Minnesota,Marshall County,0.0082,0.035,300000,2852,832750,MN,400
Minnesota,Martin County,0.01,0.035,300000,2852,832750,MN,400
Minnesota,Meeker County,0.0083,0.035,300000,2852,832750,MN,400
Minnesota,Mille Lacs County,0.0096,0.035,300000,2852,832750,MN,400
Minnesota,Morrison County,0.0081,0.035,300000,2852,832750,MN,400
Minnesota,Mower County,0.0098,0.035,300000,2852,832750,MN,400
Minnesota,Murray County,0.0075,0.035,300000,2852,832750,MN,400
Minnesota,Nicollet County,0.0104,0.035,300000,2852,832750,MN,400
Minnesota,Nobles County,0.0086,0.035,300000,2852,832750,MN,400
Minnesota,Norman County,0.0091,0.035,300000,2852,832750,MN,400
Minnesota,Olmsted County,0.0101,0.035,300000,2852,832750,MN,400
Minnesota,Otter Tail County,0.0073,0.035,300000,2852,832750,MN,400
Minnesota,Pennington County,0.0108,0.035,300000,2852,832750,MN,400
Minnesota,Pine County,0.0083,0.035,300000,2852,832750,MN,400
Minnesota,Pipestone County,0.0083,0.035,300000,2852,832750,MN,400
Minnesota,Polk County,0.0101,0.035,300000,2852,832750,MN,400
Minnesota,Pope County,0.0069,0.035,300000,2852,832750,MN,400
Minnesota,Ramsey County,0.0119,0.035,300000,2852,832750,MN,400
Minnesota,Red Lake County,0.0101,0.035,300000,2852,832750,MN,400
Minnesota,Redwood County,0.0082,0.035,300000,2852,832750,MN,400
Minnesota,Renville County,0.0101,0.035,300000,2852,832750,MN,400
Minnesota,Rice County,0.0101,0.035,300000,2852,832750,MN,400
Minnesota,Rock County,0.0073,0.035,300000,2852,832750,MN,400
Minnesota,Roseau County,0.0094,0.035,300000,2852,832750,MN,400
Minnesota,St. Louis County,0.0102,0.035,300000,2852,832750,MN,400
Minnesota,Scott County,0.0095,0.035,300000,2852,832750,MN,400
Minnesota,Sherburne County,0.0095,0.035,300000,2852,832750,MN,400
Minnesota,Sibley County,0.0095,0.035,300000,2852,832750,MN,400
Minnesota,Stearns County,0.0091,0.035,300000,2852,832750,MN,400
Minnesota,Steele County,0.0116,0.035,300000,2852,832750,MN,400
Minnesota,Stevens County,0.0082,0.035,300000,2852,832750,MN,400
Minnesota,Swift County,0.008,0.035,300000,2852,832750,MN,400
Minnesota,Todd County,0.0095,0.035,300000,2852,832750,MN,400
Minnesota,Traverse County,0.0092,0.035,300000,2852,832750,MN,400
Minnesota,Wabasha County,0.0095,0.035,300000,2852,832750,MN,400
Minnesota,Wadena County,0.0101,0.035,300000,2852,832750,MN,400
Minnesota,Waseca County,0.0113,0.035,300000,2852,832750,MN,400
Minnesota,Washington County,0.0094,0.035,300000,2852,832750,MN,400
Minnesota,Watonwan County,0.0102,0.035,300000,2852,832750,MN,400
Minnesota,Wilkin County,0.0091,0.035,300000,2852,832750,MN,400
Minnesota,Winona County,0.0086,0.035,300000,2852,832750,MN,400
Minnesota,Wright County,0.0095,0.035,300000,2852,832750,MN,400
Minnesota,Yellow Medicine County,0.0096,0.035,300000,2852,832750,MN,400
Mississippi,Adams County,0.0051,0.035,300000,3353,832750,MS,555
Mississippi,Alcorn County,0.0046,0.035,300000,3353,832750,MS,555
Mississippi,Amite County,0.0033,0.035,300000,3353,832750,MS,555
Mississippi,Attala County,0.0054,0.035,300000,3353,832750,MS,555
Mississippi,Benton County,0.0039,0.035,300000,3353,832750,MS,555
Mississippi,Bolivar County,0.0055,0.035,300000,3353,832750,MS,555
Mississippi,Calhoun County,0.0055,0.035,300000,3353,832750,MS,555
Mississippi,Carroll County,0.0051,0.035,300000,3353,832750,MS,555
Mississippi,Chickasaw County,0.0042,0.035,300000,3353,832750,MS,555
Mississippi,Choctaw County,0.004,0.035,300000,3353,832750,MS,555
Mississippi,Claiborne County,0.0031,0.035,300000,3353,832750,MS,555
Mississippi,Clarke County,0.0041,0.035,300000,3353,832750,MS,555
Mississippi,Clay County,0.0057,0.035,300000,3353,832750,MS,555
Mississippi,Coahoma County,0.0075,0.035,300000,3353,832750,MS,555
Mississippi,Copiah County,0.0042,0.035,300000,3353,832750,MS,555
Mississippi,Covington County,0.0041,0.035,300000,3353,832750,MS,555
Mississippi,DeSoto County,0.0053,0.035,300000,3353,832750,MS,555
Mississippi,Forrest County,0.007,0.035,300000,3353,832750,MS,555
Mississippi,Franklin County,0.0054,0.035,300000,3353,832750,MS,555
Mississippi,George County,0.0053,0.035,300000,3353,832750,MS,555
Mississippi,Greene County,0.0052,0.035,300000,3353,832750,MS,555
Mississippi,Grenada County,0.0075,0.035,300000,3353,832750,MS,555
Mississippi,Hancock County,0.0066,0.035,300000,3353,832750,MS,555
Mississippi,Harrison County,0.0059,0.035,300000,3353,832750,MS,555
Mississippi,Hinds County,0.0072,0.035,300000,3353,832750,MS,555
Mississippi,Holmes County,0.0051,0.035,300000,3353,832750,MS,555
Mississippi,Humphreys County,0.0074,0.035,300000,3353,832750,MS,555
Mississippi,Issaquena County,0.0032,0.035,300000,3353,832750,MS,555
Mississippi,Itawamba County,0.0042,0.035,300000,3353,832750,MS,555
Mississippi,Jackson County,0.0067,0.035,300000,3353,832750,MS,555
Mississippi,Jasper County,0.0041,0.035,300000,3353,832750,MS,555
Mississippi,Jefferson County,0.0062,0.035,300000,3353,832750,MS,555
Mississippi,Jefferson Davis County,0.0053,0.035,300000,3353,832750,MS,555
Mississippi,Jones County,0.007,0.035,300000,3353,832750,MS,555
Mississippi,Kemper County,0.0049,0.035,300000,3353,832750,MS,555
Mississippi,Lafayette County,0.0052,0.035,300000,3353,832750,MS,555
Mississippi,Lamar County,0.0063,0.035,300000,3353,832750,MS,555
Mississippi,Lauderdale County,0.0065,0.035,300000,3353,832750,MS,555
Mississippi,Lawrence County,0.0061,0.035,300000,3353,832750,MS,555
Mississippi,Leake County,0.0058,0.035,300000,3353,832750,MS,555
Mississippi,Lee County,0.007,0.035,300000,3353,832750,MS,555
Mississippi,Leflore County,0.0077,0.035,300000,3353,832750,MS,555
Mississippi,Lincoln County,0.0057,0.035,300000,3353,832750,MS,555
Mississippi,Lowndes County,0.0054,0.035,300000,3353,832750,MS,555
Mississippi,Madison County,0.0062,0.035,300000,3353,832750,MS,555
Mississippi,Marion County,0.0057,0.035,300000,3353,832750,MS,555
Mississippi,Marshall County,0.006,0.035,300000,3353,832750,MS,555
Mississippi,Monroe County,0.0048,0.035,300000,3353,832750,MS,555
Mississippi,Montgomery County,0.0081,0.035,300000,3353,832750,MS,555
Mississippi,Neshoba County,0.0053,0.035,300000,3353,832750,MS,555
Mississippi,Newton County,0.0049,0.035,300000,3353,832750,MS,555
Mississippi,Noxubee County,0.0039,0.035,300000,3353,832750,MS,555
Mississippi,Oktibbeha County,0.0069,0.035,300000,3353,832750,MS,555
Mississippi,Panola County,0.0056,0.035,300000,3353,832750,MS,555
Mississippi,Pearl River County,0.0058,0.035,300000,3353,832750,MS,555
Mississippi,Perry County,0.0044,0.035,300000,3353,832750,MS,555
Mississippi,Pike County,0.006,0.035,300000,3353,832750,MS,555
Mississippi,Pontotoc County,0.005,0.035,300000,3353,832750,MS,555
Mississippi,Prentiss County,0.0048,0.035,300000,3353,832750,MS,555
Mississippi,Quitman County,0.0072,0.035,300000,3353,832750,MS,555
Mississippi,Rankin County,0.0058,0.035,300000,3353,832750,MS,555
Mississippi,Scott County,0.0051,0.035,300000,3353,832750,MS,555
